player_name,club,position,age,minutes_played,PSxG_minus_GA,aerial_duels_won_pct,aerials_attempted,assists,avg_pass_length,blocks,carries_into_final_third,clearances,dispossessed,errors_leading_to_shot,gk_sweeper_actions,goal_creating_actions,goals,ground_duels_won_pct,interceptions,key_passes,miscontrols,pass_completion_pct,passes_into_final_third,passes_launched_pct,pressure_success_rate,pressures,progressive_carries,progressive_passes,progressive_passes_received,save_pct,shot_creating_actions,tackles_won,xAG,xG
Mattia Flores,Chelsea,CB,31,1935,,57.45663603761834,6.606257323579795,0.0724412438181144,,0.42380649812465787,0.4275075861813195,4.490744373876924,0.6637636513217435,0.1159244864729552,,0.11815060029595593,0.0749736971378555,65.79315656432121,1.6204062990021315,0.5784070634110552,0.9790860120380274,83.49559581502285,1.9564719582751386,,27.461869662583112,6.65640971913067,1.4626562998346697,4.372932505624676,0.6301053655522195,,1.1288543576313907,1.3448712957614575,0.03796585947349416,0.051987256723126034
Lorenzo Dembele,Sheffield United,CB,21,2277,,37.38715613019668,3.1431796387512603,0.07227168902482575,,0.825296746078259,0.6885001831383575,6.552599196127229,0.7812568765249273,0.0640772308327463,,0.17367119199058895,0.014975035743944157,70.68206447063832,0.7438659026966736,0.002923509579583261,0.2657117962781722,84.39065706706796,0.6596456241515896,,23.453690334067815,12.298864843520482,1.712522714871631,4.691833954040764,1.6100628018814667,,0.5551344399557664,1.2242018433328143,0.020865665767604187,0.04070268870925074
Iker Zaniolo,Chelsea,CB,28,1827,,35.84670486658372,6.468340644437774,0.0521363557925847,,0.9453482152100894,1.0525116062235704,1.9391013728375315,0.7152045372826031,0.043205020656810436,,0.1230635365250038,0.03383866733696534,52.472776874269414,1.4169047206994883,0.5229253658869869,1.4706379192982788,83.62494707997656,2.7811988119942526,,23.31589030768962,11.989555069581145,2.5238383679557748,6.688115159450596,0.9913082039614586,,0.2694627292684367,0.4891892138026055,0.01052820740876162,0.022008087744224736
Ibrahim Dias,Chelsea,CB,30,2702,,84.7090862300701,4.9412102354002405,0.06354862866063754,,0.6811981116620021,1.2203962402754946,4.110737445812509,0.3870215830929544,0.10389292966454236,,0.032020554662141355,0.06902831933274889,54.38334680793459,1.2225083446575302,1.0097011074131013,0.9792568578506826,87.00851531455706,1.1763522383001093,,35.01818258542335,10.65118495278266,0.9741427528671871,1.3837160666973065,1.8717134133706808,,0.6812827733575619,0.3974737840242635,0.02782762983508369,0.04089789237742592
James Ramirez,Newcastle United,CB,25,2138,,66.38646493959457,3.4221084581239514,0.06904736777113882,,1.0392812063779275,0.24896910351558832,3.722027145667375,0.8156224658071227,0.06313095848324123,,0.0379193510141695,0.09584366276978974,49.205599144183005,0.8805449826068913,0.0,0.4466299375649457,81.98761001143492,3.0617584942033673,,43.21273640398768,4.232780006134352,2.420719565235377,4.9262439330590295,2.244880173440109,,1.0766374456730265,1.6719100507990983,0.0,0.10253416608349337
Robin Guedes,Wolverhampton Wanderers,CB,27,2262,,61.08539534932001,2.3770896098790217,0.07680822629307817,,1.469238059804648,0.5206606857789261,3.4925047123451467,0.5770083497129256,0.10469606110953689,,0.0,0.0029568783859803133,39.44160588335065,1.5681897289384121,0.37290429692346105,1.371812789827376,95.82104438186377,1.5525897942983828,,18.383281167759435,9.399925589792725,2.233420475207543,3.6249666710775696,1.49819735281177,,0.49040329404119876,1.0418459099050539,0.051806185910892706,0.04892400492438059
Stuart Griezmann,Arsenal,FB,27,2190,,29.692650670608028,0.4656142375510992,0.37154346915728603,,1.4894085747254684,1.313062378334154,1.2480703639152602,0.5466983190905623,0.06443364124546756,,0.02945763009295424,0.056028957033064916,53.36873320689385,1.1047761431284233,1.2633490210522882,1.0398363696337822,83.41518339413696,3.7373219191256024,,29.480416733173303,19.57373152794794,3.116374462728355,6.224393356018338,2.4846328249265985,,0.25392878324751167,0.3926332377934707,0.1403015349640212,0.013722520596163974
Davide Giroud,Manchester City,FB,23,1976,,33.73317095837786,1.5007479018359535,0.2067774197492511,,0.38752358954119753,1.8214280321061462,2.9745962352179154,0.743184156706824,0.03071497238018571,,0.1162573988309547,0.006989672819157383,50.343495243159786,1.741396428051357,0.38661563272418187,1.2984729486544415,72.56567618807412,2.9343837053841515,,13.551226356968272,17.57196351129426,5.98913339994059,7.930306092271621,3.8620174642729954,,1.086776436262371,0.5743995228698711,0.1699236729484587,0.0014912480382964013
Timo Elanga,Arsenal,FB,28,2016,,42.68988709270217,3.586992729908838,0.10182097702666719,,1.6436198237968955,1.5537947356527377,1.9877254177309083,1.4177797912474692,0.04283978861699793,,0.31818911736827565,0.0748364665372313,54.28460681732321,1.5556140025953238,1.14104394541744,0.7559900492190328,84.42663334796059,3.3211087197294265,,37.26770701740492,18.231016379074767,3.589436268799084,6.319537189149837,3.3370252184706266,,1.2113984077997442,2.1545761327159485,0.19384032513767657,0.015572678273418981
Jonathan Coman,Burnley,FB,19,2188,,41.68655177530608,2.9577767609361874,0.009160010704665211,,0.5223514182537938,2.59032057298639,3.2353237297138175,1.2678984723942068,0.052121931317308676,,0.0,0.024543296527465168,49.72579369244343,0.7840921554586098,0.900584198510564,0.9674771636405954,73.64336690950381,1.3465882601488495,,42.69412237498186,14.365375205349215,2.6966533269844257,2.4998357206175728,4.0799995973156795,,2.117625281835184,1.3025796665470386,0.3359788055286117,0.07527218796847715
Iker Gnabry,Everton,FB,28,1735,,31.71166482564611,3.5516813728601075,0.22203621258426237,,0.5092463907866887,2.7222017089664576,4.103598114309148,0.7315069023630696,0.02500843389126968,,0.15099834730458378,0.0,70.24879017807115,0.17378854250552278,0.8353042312936528,0.26142851744378626,71.49040542069626,3.055409280002318,,14.028145504859847,17.644165055734568,2.070046597450177,3.868424093301106,3.5518803195693245,,3.2249815420652546,1.7625757146279335,0.2163330393796996,0.07184356923325715
Luke Rice,Sheffield United,FB,28,2030,,47.4780237196452,1.895132137006593,0.14808942594470254,,1.3241403719497833,3.231979403265022,2.069660915940055,0.7157124083692951,0.07835226624043844,,0.24566790995977894,0.06700567653479725,46.73146804012823,1.3016881212633626,1.5743711749113714,0.9681228675046759,78.2814895718515,2.048389687222571,,32.43186617970105,13.841194128685952,3.4312244838107633,7.269249171631172,0.0,,1.7497546214848356,1.4307958188263998,0.12455407487311022,0.0200500150407633
Niklas Diallo,Crystal Palace,FB,28,2053,,41.79537715753523,0.8172618297013734,0.0674776489620165,,1.6436198237968955,2.5911065144305567,3.353002858483544,0.25847699218125697,0.0075644422476564555,,0.206842039410153,0.08411738255019217,51.120725905801024,0.940663454711598,1.9252316169218768,0.6289932875551298,82.07223153929831,3.1117987845067803,,36.20339425178069,19.40904274341776,2.9043917021824415,4.105410407958952,4.717318998707157,,0.0,1.4033670473029265,0.2900412777343886,0.011300396904990621
Kieran Griezmann,Tottenham Hotspur,FB,18,2202,,65.63503226946929,2.515043036116171,0.18103355631823548,,0.8606995677278986,0.6981772477789023,1.164504219703242,0.604526972414815,0.05278216026893445,,0.040980604511237945,0.0010504425676818585,57.62857920182391,1.3086854015159146,0.4868007729424033,1.1481915100583773,77.33483901043546,2.362820147288807,,15.55817544059515,26.213671509688147,1.7638648399605823,6.785404747395941,1.579489083527766,,0.8304722240149787,0.7352120107316112,0.16763678898022638,0.033673072960441836
Scott Mbappe,Manchester United,FB,22,2639,,67.28168142602789,1.563503950151746,0.13863947572555818,,1.6436198237968955,0.9593991451584953,0.6456372095828398,1.3410375639026182,0.0,,0.0,0.011134770513023307,55.21046009164836,0.41593857687334757,1.33126306489064,0.2516697616385598,84.49622002550346,1.0209915002095222,,36.6474450700466,12.718267682482711,1.7629468552697354,2.955668817425225,0.1923022611511236,,1.615152256080408,0.381051027590702,0.08918992455190027,0.03951583109021484
Marcos Silva,Liverpool,FB,20,2077,,55.548647822850455,2.9900755494722313,0.15558912814778986,,1.1396735975141243,3.19972978034417,2.83613549915201,0.8272403853750876,0.048345983274934765,,0.2691833546383085,0.0,37.78237930952884,1.1062568797107653,0.6222296406297358,1.2348636698675242,66.54020426461669,1.6268549692221317,,21.085403533831645,16.419375640157565,3.3435127793738513,6.211311657067875,3.3876999095254807,,2.404201420780881,1.966083168464701,0.09440927115478989,0.03734538307354225
Antoine Coulibaly,Manchester United,FB,22,1877,,17.963421399164215,1.440132074655085,0.17494125985665698,,0.5179530663845331,1.0052268809713552,2.136581828372044,0.552778237285917,0.007834001537001638,,0.29237866610255986,0.14422303251054813,61.83239969445404,1.1129810567167526,0.5855624185998642,0.4777917558457838,75.59738251547057,4.702383327468721,,30.40426630580115,29.919305189909366,3.0390012877112937,5.427829158212015,2.1276067531111837,,2.872203520761463,1.2145884598768968,0.0020989477619896835,0.10231662495119355
Rodrygo Mbappe,Bournemouth,FB,26,2004,,26.21919931563823,1.3940822213823085,0.35007927584283166,,0.2863555441881158,2.6018956486064413,2.0645856119669217,1.2046641654826589,0.012386816832888968,,0.2596818010042492,0.08407573485360623,45.77992476098312,0.9212349457227326,1.2199619833438322,0.6606059130789108,72.13219766299396,4.555616229683113,,33.94669985677786,21.87614593425357,3.443983837202282,5.04309238997404,3.8932003064996112,,1.07355005413668,1.321052206466543,0.16072704127362897,0.023266465265811897
Boubacar Zaniolo,Brentford,FB,20,2267,,52.93039768102061,3.922829883369059,0.20733212565368742,,0.7781523663755194,0.45751539219843984,2.7979942390654813,0.4141046227954631,0.0,,0.22072610281226282,0.12371310413357081,53.70955352187505,1.2282294554292665,1.7543598116612893,0.5563049889987731,73.40453798720876,4.257815540788476,,41.496594758792384,13.809904097871573,2.761719458811283,4.927550619147276,3.5636360633824236,,1.543216127693022,1.7531203652905085,0.24008512167292928,0.13955326665657697
Antoine Keita,Tottenham Hotspur,FB,26,2122,,42.03481105102286,2.1686452993234986,0.13383577970790547,,0.7244059421656821,2.3991032052982533,3.378354802176978,1.0288382894393928,0.03603153059095797,,0.19521809794929884,0.0,37.5655320306316,1.1460885537634167,0.9253323814642512,0.7291998492830395,73.26158667439834,2.785151638970832,,24.761317484717992,17.912010353721808,2.3029687889933013,5.790992295483196,5.638617424178799,,1.3470485801119996,1.378366327446488,0.18164667207237614,0.07349030646979363
Bruno Pavard,Chelsea,FB,24,2118,,42.7780159350258,0.0,0.2388735622881146,,0.0,1.4900228236657438,1.870991667208445,1.1442470089347854,0.024174257834959963,,0.10455284003135422,0.11280762774666928,49.804060107412404,1.062618718293346,0.9198535285884905,1.55383866974188,78.89877517006073,4.8406885569504485,,34.73751721238908,18.90715698975181,4.269859821296679,4.32626577507497,2.2459106655637613,,0.8273613611928997,0.9231254505151969,0.15714574589311278,0.04606330365368879
Florian Adams,Tottenham Hotspur,FB,29,2231,,51.15448631826355,3.0177116062629126,0.0981729961081542,,0.5593282481557934,3.276470882780929,3.2533275304949,0.8119335148506553,0.0,,0.47905772513250366,0.0688145284098489,56.36279453232864,0.21769197380786587,1.2824703267734072,1.7343818723272908,78.4623682964301,3.22221988246679,,20.335313125442074,14.173222424398478,3.9301079788898696,9.446886083340225,3.0739324154273713,,1.1775009265115266,1.8863684274139192,0.10910798542730223,0.0
Lewis Shaw,Newcastle United,FB,23,2143,,42.8528091461897,3.210063696864928,0.11912430763546739,,0.6714735731496261,3.3828722390407338,1.241938630577171,0.3963398634532633,0.01563587424706717,,0.2689680544801083,0.021482171807646687,48.95689830510207,1.4734234053171473,0.5113768844340718,1.1008287713172402,78.5030107930426,4.322330551906267,,22.00013697270643,21.663197832327455,2.322986947672628,4.179562581698127,2.2252840770507936,,1.1867836424169038,1.749698847325167,0.2082260383490142,0.09507772572849195
Kylian Kimmich,Crystal Palace,FB,37,1697,,33.09487057633727,1.5147571928209762,0.14193751529336354,,0.1688269944026234,1.7744329789313957,2.9865772233351398,0.3449624018549245,0.0,,0.03356973359195234,0.08710743048053635,46.402997288501865,1.2880347981603857,1.6690980664693265,1.1520752230930884,82.52838518837797,4.368149916638922,,27.43673832030462,9.333494776759606,3.2037521720192075,9.08997129042593,2.860560858768295,,2.164809745687303,2.518162628671326,0.011127468289500814,0.10680111671148418
Victor Diallo,Fulham,FB,27,2096,,25.578884129661184,4.5558211815981515,0.18736565949921943,,1.1012823478471003,0.9966826096383155,3.304130921219544,0.4627469367953003,0.06305156766872844,,0.5170344979092317,0.10642320608623312,51.710582676852354,1.1396075239020698,1.1997623780225672,1.638765095870137,82.69033771519386,2.522125893991758,,23.928906745592474,7.500490071374388,2.538035202837938,6.237884052965021,3.4039484479528115,,1.2179410545428846,2.343155286124309,0.06503651029088366,0.02015220985771803
Lorenzo Mbappe,Everton,FB,17,2244,,44.44431030441947,2.5006148067645366,0.09909007328050917,,1.3876436280091715,2.5425154435355504,1.9749096615509412,0.3230072292870089,0.10491893794517523,,0.2868374802810524,0.0890974721591869,57.53876320278832,0.9282321405871508,0.9399573774656279,2.1049331297458362,76.26225811722357,4.793782028680704,,38.98935631105522,18.04422653348473,5.4320888481558685,8.001208465444112,2.691218537681193,,2.767616561954309,2.285489613884435,0.1778426652062953,0.0
Vinicius Walker,Crystal Palace,FB,32,1935,,44.40475308828471,1.351475024647359,0.29624630046819955,,0.44907162963324837,1.566573015218491,4.012226185179882,0.06539591904997089,0.029291566918101024,,0.2901138386964556,0.12429511112163306,41.51408355172408,1.4203925671263211,1.111066121274726,1.2411931186662262,74.73574622443395,2.9649574126342304,,33.03497209039934,19.02173843604477,4.648534685779618,7.712784876367745,3.719501423748453,,1.9722750346309994,1.4448849454324355,0.07273025606529761,0.0781859132888259
Giacomo Diallo,Chelsea,FB,18,1981,,59.053597683352145,2.015887067882836,0.33111365663591347,,1.0064735867401136,1.0415408943047364,2.136551500854579,0.0,0.024868591305431745,,0.16583448290882463,0.13705445181598935,39.287508400875964,1.2713235995974017,1.1972997106852703,1.704224422123178,66.7599434218857,5.39735133741255,,26.701579360001386,14.644256024346642,4.330995793336129,4.659779461521665,4.041330624631418,,2.114979999451518,0.9404644749725184,0.16042689371984173,0.03522178648705007
Sadio Fernandez,Bournemouth,FB,31,2183,,65.80840284838034,2.0118081429489196,0.16696057610804696,,0.8038445391612857,0.0,4.700835998335037,0.8151519977958396,0.053449929854094816,,0.22003781457234517,0.0291958507582954,47.56630120472873,0.7702511519133652,0.6388198205663074,1.1631494717157804,87.67299656448738,2.226854453093804,,35.0597855533344,18.37388394567756,1.368755176410526,3.941743274412822,4.537600627757423,,1.8081973472135184,1.3170051549788737,0.10907009523949915,0.06655389543248953
Seko Fernandes,Arsenal,FB,25,1707,,57.58584065502461,2.672009568378074,0.2413044209770786,,0.930933096713872,1.5290785893551402,1.45951674100078,0.7000510963657761,0.04606359379278092,,0.3630161412374081,0.06684327441667667,57.68409524574819,0.8787635285749946,1.9184475849145064,1.014519785752646,67.60156613125696,1.4505542957755624,,32.0482157354628,10.521698745623162,6.173484705341116,4.21145660119378,3.120171494952092,,3.0228486514350923,0.8467421145174655,0.07366195650525771,0.028316768112219965
Joao Rudiger,Fulham,FB,25,2206,,34.240926825445904,3.043939070891556,0.2158459576366768,,0.46145133294528884,2.448309705756379,0.0,0.7451093192654977,0.07874962127694232,,0.16824189567077152,0.03638036603021395,48.37389049563083,0.5863847016561704,1.9773462577056231,0.9104170033932933,76.86493511756477,3.458201246345328,,31.80041986800357,12.260485624049956,3.547842783529104,6.434385396322279,2.7604418103868404,,2.071195608379861,0.47482734218048805,0.0,0.014249746468221115
Robin Fernandes,Fulham,FB,23,2000,,35.00380565998122,2.9222741471780025,0.3571509282486746,,1.2123776835121696,0.8380997784001878,1.2170382677192997,0.8263933207672984,0.00307339503887228,,0.24553449006134262,0.0018218282264481772,48.19567239017988,1.3374081614315458,1.30550097991263,1.1251488363324194,78.0165977840475,0.8823031654216105,,48.5028601388544,11.378088959615559,1.4348622106960267,5.261777787956524,2.4330717455130904,,3.077622287880786,1.7187779397878054,0.0,0.08502622127413204
Caleb McTominay,Arsenal,FB,20,1795,,53.70343685522849,1.4479712775384408,0.11143930076417376,,1.1625365187596093,1.3043208804833164,3.241876789749914,1.0910134774503197,0.0,,0.4101457805946971,0.042064793224684,50.35155618420235,1.0324231964837922,1.6179992413816966,0.49805593199432363,68.84959614998279,3.4048321516858784,,15.721399214336897,17.722619918718326,4.497047227319618,4.540146071171146,3.2937315405583885,,2.0936428213447105,2.499836814384739,0.13423720252650864,0.11188357944526439
Marcos McTominay,Manchester United,FB,19,1864,,15.942754384276945,2.1628392150661173,0.014462749601281522,,0.7026938136406488,0.6557636029832685,1.554492914542387,1.035940098526109,0.030124565766908685,,0.41605122836338626,0.06681061071581441,41.797367078815796,1.266571266037555,0.4611318209763683,1.20306862735272,74.7485669298498,3.5515225786917455,,18.421025071493396,22.090350466372428,5.198743342681571,7.026171921095217,2.492502893012997,,1.8154619389339117,0.8262691774232402,0.16645738382238517,0.07115309973538451
James Nkunku,Aston Villa,FB,23,2029,,34.24715208685228,3.985620748621306,0.17466251555714893,,0.8557221564417641,2.4310544925996513,2.6372685852745477,0.823637333210007,0.03832321155030685,,0.3261429904119443,0.09290143206877682,60.868263287992036,1.2489665884842074,1.2562974967156142,1.1146938307462297,75.25155084811199,3.335004437659522,,52.840009828582325,16.425316796214272,4.184791452679783,6.4692961365539485,2.9855640961212644,,1.386700190420209,0.9280939444805445,0.09681143473716558,0.09345303667492129
Carlos Verratti,Fulham,FB,21,2069,,37.49720683616859,0.7119432560681471,0.1479759257698567,,0.2967808516503887,1.7376218692898333,1.391209192568663,1.308895544708839,0.0642210082089724,,0.3249370754496605,0.09565817313278471,62.85609402974059,1.2202106770640453,1.3984718450141076,0.9153287464893172,67.05994495083539,2.0886469288158542,,26.693243547180103,11.134746702156791,2.2912104120636347,3.754327486128714,3.3881580611407323,,3.081257102316341,0.0,0.07675622239433116,0.120381890777972
Rayan Griezmann,Nottingham Forest,FB,28,1981,,62.60920248105642,3.1085868016131477,0.006118453747906816,,0.8202858167270913,3.057834768128907,1.1827592568333338,0.05888087397402164,0.06762229273097013,,0.0919622934488509,0.05266564714884051,54.901333270887555,0.7479200312127421,0.2505523601949289,1.1361667005641642,92.5596224553001,2.989955834562614,,28.87437727990615,12.063384454688627,2.94832959216354,5.634868741419208,4.247104331560872,,2.093069575147249,1.6320976743878524,0.16228514586023138,0.00775020029339217
Ryan Camara,Sheffield United,FB,25,2476,,50.01101356505416,2.9914989320848253,0.304283038386824,,0.7472413860025839,2.642152952299263,0.0,0.7589656215165682,0.04715566846820723,,0.29016916579599,0.0,39.430163246306506,1.2798557494520535,0.6329632659282359,1.2229641741692268,84.50903836006388,3.414021486835555,,47.02934613318065,19.79176325507018,4.19445115732333,4.280427976767582,2.1738574588749424,,1.6180258979141302,2.6365110245810204,0.08266477351999685,0.0554662602501533
Caleb Danilo,Arsenal,FB,20,2521,,40.16218280743141,2.6676148265676884,0.28444918940505687,,0.7960286050568322,2.868702675231683,2.078025419136364,0.9321229248710186,0.07028473474697779,,0.43642550716901074,0.09626039801158638,57.058850645353594,1.7440330351310924,0.14668134683286105,0.8201691606663464,87.7360426573287,2.404069243080895,,38.210605350535566,16.23451834291097,0.4178288448424152,4.641182376367453,3.91313463105734,,2.4788128843108033,1.604109723144191,0.07713875726100576,0.06450371998786396
Rayan Havertz,Luton Town,FB,25,2251,,35.34179441851485,1.6491830826662064,0.23573965571936228,,0.6832328071300914,3.8395020028225635,2.4742000226746477,0.5840846787948157,0.07384500983622425,,0.06516210709250919,0.06675548943772551,68.58897167611312,0.8886585075738365,0.49863099392570653,1.1942758406396077,61.11738247830109,6.550675321907417,,31.878339347666323,15.839441197734937,1.9363361090160378,7.834702953684086,1.6317783274215858,,2.2727056587933094,2.891282753832595,0.15327483493156718,0.045373086300822
Ousmane Johnson,Luton Town,FB,21,2090,,55.45200502158957,2.1810174003191385,0.0903554843875728,,0.32214882672335987,1.5519372658577517,3.491083773670655,0.7664709913992146,0.05707361920085702,,0.18692505143268365,0.0,51.57695274327401,0.793228720355425,0.9706086742096164,1.072746523517655,70.366013377359,2.005375035033358,,25.550954609152313,15.640701761392904,1.7806579915935612,1.5066462252434891,1.7473058704926412,,1.9360194514036564,2.563667275516429,0.16192655691623023,0.002888409291965162
Andy Chukwueze,Aston Villa,FB,21,1905,,38.20036709141252,2.758218575547538,0.1441392646461369,,0.26184252431358523,1.376770816553865,4.1755253153269365,0.540350751344697,0.04403606140588272,,0.08846121614061375,0.0,53.515169717479786,0.0,1.6604550013349362,0.6893027532264409,78.07778699884356,3.4966748468012496,,47.67578477444715,21.976215060368794,5.8727795613737666,7.094234176574918,4.565196159192574,,2.439130342072817,0.9490986115692206,0.09137384526347983,0.07267882638334894
Vitinha Aribo,Newcastle United,FB,24,2468,,37.63192128834105,0.3874116334313584,0.20930766532669165,,0.9206913076175122,3.109424189192057,2.8690921578181023,0.5665906484835839,0.01756403636624695,,0.10705552479761707,0.1364295571265977,54.683589880185224,1.49642355925884,1.2876736659037848,0.5585672427261997,85.07726844202638,3.548842659868672,,40.71211401391788,17.530540867408174,2.966868742642027,6.149801986536593,3.8594348876552105,,1.5211304272360102,1.50559251623556,0.08798157147118846,0.06061270720311933
Wilfried Ramirez,Chelsea,FB,24,2118,,39.753896663618555,2.0439364991780975,0.19547922445238383,,1.0599303328513132,1.7293262446563058,3.294583446591603,0.7580853385408758,0.038089815260458376,,0.11064005108041096,0.08724284257861303,49.08226280846921,1.2624258292555228,0.0,0.9440215828841765,95.6928646000769,2.49516592592756,,28.10617793811465,23.6474115647396,3.0440687211797903,4.858099342193249,3.296523077796505,,1.7970487794812864,0.7596416427139947,0.07654682353686329,0.0
Rayan Nkunku,Tottenham Hotspur,FB,26,2076,,31.169263174651064,1.6536756414873333,0.07493361007668509,,0.30432169134772846,3.600875123677092,3.5657289719000587,0.0,0.0,,0.2715214051092326,0.0,53.79171774600874,1.527192330339186,1.150562371426012,1.1000026541091277,97.0,5.088269495819934,,25.52034182669178,26.92474061440069,3.3753556225095096,6.409481528678987,1.284602113963838,,2.7645385161535643,1.6177440649778791,0.20064781802503198,0.0
Kieran Goretzka,Everton,FB,24,2121,,26.85260761230934,2.2119110162486315,0.09499758322877044,,1.1565063878041477,2.8461734630278626,1.4312102872174142,0.6295657719075739,0.05400849991434105,,0.20653011239005215,0.1129003486596144,71.81199998686964,0.3216420239319584,0.13718258742768363,0.7762681808967591,84.05488868329168,0.0,,33.81849046599115,13.748963124304712,3.1347222340189065,4.872908168087822,4.472749375970631,,2.386442874403504,1.5475789798145376,0.13499882178666764,0.0
Emmanuel Nkunku,Manchester United,FB,25,1661,,13.352663033164891,4.080876307007849,0.047160479453689036,,0.4656745572656468,1.5473810603460558,3.2338879856341003,1.31353805073172,0.013983181893072193,,0.42576132703119635,0.04228388864397821,50.527116864654424,1.1874096635104037,0.3109493292329879,0.877224917399657,84.06435833612889,2.387699660375975,,30.843094927458917,16.066581787558587,2.474713707910478,5.381554022070068,3.0806173315847776,,1.2621473069436684,1.4721664380002781,0.09767563844202876,0.1290790147245272
Serge Coman,Newcastle United,FB,18,1994,,29.190971018054352,2.1567901731039854,0.09883999488078926,,0.6195240946020999,1.7653231840777392,4.640840686655794,0.2136434019865847,0.0,,0.17501204579478558,0.004749872814312994,60.68176779726669,0.33195752047763805,1.3153061812416664,1.6058744535980782,81.06904591711555,2.0411760767116727,,32.68720904955275,20.017940351405514,0.8838140709732434,3.667620297218174,4.44050447989224,,1.8196398659231905,0.7980550106046199,0.08860965773697319,0.0
Alejandro Dias,Manchester United,FB,19,2006,,28.41286489730485,1.1588768640512093,0.23083753250179476,,0.8088004427532753,2.4413586925299495,1.7088480160727455,0.8904238356408102,0.028865342387956065,,0.14421599023900916,0.10997723695078865,47.55690547804316,0.42410203696834525,1.2891990990084197,0.825613659399349,81.75125608746605,3.679893926721527,,20.31226081611544,18.47847688798128,2.1106157364740037,4.901326010611277,5.5841615126050534,,0.9208603475275661,1.6262347384647398,0.14605575535511067,0.015185053028356744
Lucas McTominay,Liverpool,FB,19,2164,,46.37807379600645,4.306240297703333,0.09664041169301035,,0.9001858099940472,3.196816709096124,2.792599734137275,0.10837154130309945,0.0,,0.11144300263855049,0.0038717782441885507,64.40596546193072,1.1128850968474957,0.5189614349642001,1.0511551669044301,79.9573664782832,2.3331068260442334,,12.259828807331132,15.771602219733952,3.7761084528900044,7.759285150068501,3.3698101064700987,,1.7241243144571983,1.5494127027921365,0.13367971777252302,0.01580660332268867
Sergio Pavard,Brentford,FB,24,2223,,50.97191861870755,1.8141612253883785,0.048494539096242045,,0.4913518650567361,1.8387705688191984,2.109139416002826,1.3540238508194564,0.009723605089397406,,0.27188513523540014,0.08122851920621295,45.31729994694702,1.9657143755161717,0.1644704575807726,1.944689773008677,81.797486470597,3.9095752579587213,,37.15265856531749,23.283049245208034,4.415582596219946,6.0812366147285015,4.794848065416034,,1.0371433482447785,0.8620819578864297,0.2185791909104544,0.0
Rodrygo Pavard,Liverpool,FB,28,1978,,52.14549306728305,2.4545541255127246,0.09701816177924706,,0.8358370493020736,2.9890646213755394,2.204086186498403,0.6214539379886259,0.0,,0.17344115459302958,0.1377982236464534,47.11891224661398,0.7683252791677702,1.0629180276104164,0.0,75.45276057178835,2.4676947817339223,,36.48001464919328,7.374949375484917,4.335412321286984,9.21704366386154,3.096099149547703,,0.9126102931175941,0.8671375836956439,0.012462923930234376,0.046902445294711916
Joao McGinn,Wolverhampton Wanderers,FB,27,2095,,23.71522283873976,2.1341712113260773,0.23865823373334816,,0.7198962661778393,1.700514109208385,1.4179945698381904,0.9713931714623336,0.029681916270357447,,0.32929535258960885,0.027255707598870395,46.36125323447541,1.5136263255702511,1.214373893726773,0.6516700437472767,75.25891440553077,4.400722105535588,,33.48073104096169,19.94979972098874,5.190594280977521,2.910204770967641,3.503396726771658,,1.525395390530507,1.1537961824868748,0.020192243737174376,0.05783273551525844
Luca McGinn,Everton,FB,19,2040,,28.522559630526967,3.0834121740905904,0.09847135712054653,,0.6516925693303972,0.11369507201662055,2.2128688897568254,1.1282397179990624,0.07298970986191872,,0.0,0.09548106719234527,44.23248846393679,0.8447795755463603,0.7996855401149944,1.5809331804317739,85.40368900579146,1.643644761297491,,27.22683408994056,19.757853914812294,1.7019518788538848,2.959232941762867,5.009318018874354,,1.458958729588959,0.8462416831476155,0.1946652104676432,0.062081646204012964
Kai Costa,Chelsea,FB,19,2065,,43.96100463488299,3.219507060201324,0.014859816757706368,,0.5908951809315829,2.0344074959855276,1.9712139374371724,1.120718363960179,0.04291472951313963,,0.21750119063906517,0.023730234274003295,56.192006082906055,0.5753515820430963,1.5475770406562985,0.4757861787327371,75.57287995001337,2.0500737822384134,,43.351486907292184,7.3645122819206925,2.193270870960636,6.17693235705244,0.8301149339951794,,1.824942758931703,2.132660090581004,0.14038717970404896,0.005034379273425572
Leroy Aribo,Liverpool,FB,26,2204,,44.909461662347866,3.0478516263001243,0.2690909814929458,,1.221892679928608,0.563760581687146,1.3265778290414905,0.9218677996487308,0.010642048335442699,,0.3194384827059647,0.0,45.14468387146949,1.307709415146745,0.6807119048114891,2.015186495379552,73.1116603388657,3.129623489221318,,42.14964896206113,16.61330895603166,2.57401858303223,5.412081545678781,5.296543248082108,,1.6233449715597366,1.527331559895192,0.22539743063439382,0.022920386095513435
Boubacar Sule,Manchester City,FB,25,2185,,55.570353050661396,1.8200981758914465,0.28757056248263946,,1.3585972301935332,1.8001459378988756,3.04403485547069,1.0615944928940462,0.07213256894497068,,0.3313497579310307,0.05483453856793451,49.399234605450005,0.6917281869016394,0.9060025309583895,0.6461010684156415,84.2615284007048,2.6945442084527995,,29.780249639857164,23.21177658514842,1.9757040294256336,3.9200390820485618,4.9274389920197885,,1.80846016442326,1.525591765080612,0.07370560210342338,0.14247324502571318
